sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,rt_new,c_s,inCm,UCL
14,395,1,380,2,0.216,2,380,500,1,0.216,0.6924792334627616,FALSE,0.5441098811663194
14,113,1,660,2,0.217,1,660,500,0,0.056999999999999995,0.685554441128134,FALSE,0.5443081544677538
14,628,1,300,2,0.217,2,300,500,1,0.217,0.6886988967168527,FALSE,0.5445016249427681
14,344,1,500,2,0.218,3,500,500,0,0.218,NA,empty,NA
14,624,1,340,2,0.218,2,340,500,1,0.218,0.6918119077496842,FALSE,0.5448747122290931
14,222,2,660,2,0.219,2,500,660,1,0.219,0.6948937886721873,FALSE,0.5450545932804948
14,523,1,340,2,0.219,2,340,500,1,0.219,0.6979448507854654,FALSE,0.54523020052791
14,609,1,700,2,0.22,1,700,500,0,0.01999999999999999,0.6909654022776107,FALSE,0.5454016541119707
14,598,1,620,2,0.223,1,620,500,0,0.10300000000000001,0.6840557482548346,FALSE,0.5455690698083753
14,394,1,460,2,0.224,2,460,500,1,0.224,0.6872151907722863,FALSE,0.5457325592411894
14,315,2,540,2,0.226,2,500,540,1,0.226,0.6903430388645635,FALSE,0.5458922300825683
14,640,1,420,2,0.227,2,420,500,1,0.227,0.6934396084759179,FALSE,0.5460481862399655
14,109,2,500,2,0.228,3,500,500,0,0.228,NA,empty,NA
14,493,1,620,1,0.228,1,620,500,1,0.10800000000000001,0.6965052123911587,FALSE,0.5463493523524015
14,443,1,380,2,0.232,2,380,500,1,0.232,0.6995401602672471,FALSE,0.5464947528272134
14,561,2,660,2,0.233,2,500,660,1,0.233,0.7025447586645747,FALSE,0.5466368199586811
14,418,2,620,2,0.234,2,500,620,1,0.234,0.7055193110779289,FALSE,0.5467756412637909
14,566,2,620,2,0.234,2,500,620,1,0.234,0.7084641179671496,FALSE,0.5469113014036878
14,408,2,700,2,0.237,2,500,700,1,0.237,0.7113794767874781,FALSE,0.5470438823059899
14,209,2,460,2,0.241,1,500,460,0,0.20099999999999998,0.7042656820196034,FALSE,0.5471734632802985
14,316,1,300,2,0.241,2,300,500,1,0.241,0.7072230251994074,FALSE,0.5473001211273746
14,650,1,340,2,0.241,2,340,500,1,0.241,0.7101507949474133,FALSE,0.5474239302424091
14,249,2,660,2,0.242,2,500,660,1,0.242,0.7130492869979391,FALSE,0.547544962712785
14,121,2,660,2,0.243,2,500,660,1,0.243,0.7159187941279598,FALSE,0.5476632884106925
14,357,2,700,2,0.244,2,500,700,1,0.244,0.7187596061866802,FALSE,0.5477789750809353
14,445,1,540,2,0.245,1,540,500,0,0.205,0.7115720101248134,FALSE,0.5478920884242369
14,147,2,500,2,0.248,3,500,500,0,0.248,NA,empty,NA
14,281,1,700,1,0.248,1,700,500,1,0.04799999999999999,0.7144562900235653,FALSE,0.5481108481831042
14,492,1,500,2,0.248,3,500,500,0,0.248,NA,empty,NA
14,335,1,380,2,0.25,2,380,500,1,0.25,0.7173117271233296,FALSE,0.5483200553201382
14,382,1,620,2,0.25,1,620,500,0,0.13,0.7101386098520963,FALSE,0.5484212213186843
14,532,1,580,2,0.25,1,580,500,0,0.16999999999999998,0.7030372237535754,FALSE,0.5485201694347881
14,597,1,420,2,0.25,2,420,500,1,0.25,0.7060068515160396,FALSE,0.5486169530701496
14,605,2,620,2,0.25,2,500,620,1,0.25,0.7089467830008792,FALSE,0.5487116241170545
14,462,2,620,2,0.251,2,500,620,1,0.251,0.7118573151708705,FALSE,0.5488042330118116
14,509,2,700,2,0.251,2,500,700,1,0.251,0.7147387420191618,FALSE,0.54889482878577
14,374,1,460,2,0.252,2,460,500,1,0.252,0.7175913545989702,FALSE,0.5489834591140537
14,264,1,380,2,0.253,2,380,500,1,0.253,0.7204154410529805,FALSE,0.5490701703621383
14,290,1,580,1,0.253,1,580,500,1,0.173,0.7232112866424507,FALSE,0.5491550076303914
14,128,1,300,2,0.255,2,300,500,1,0.255,0.7259791737760262,FALSE,0.549238014796684
14,416,1,700,1,0.256,1,700,500,1,0.055999999999999994,0.7287193820382659,FALSE,0.5493192345571808
14,579,1,420,2,0.256,2,420,500,1,0.256,0.7314321882178833,FALSE,0.5493987084654024
14,188,1,300,2,0.257,2,300,500,1,0.257,0.7341178663357044,FALSE,0.5494764769696532
14,279,1,340,2,0.257,2,340,500,1,0.257,0.7367766876723474,FALSE,0.5495525794488983
14,119,1,660,1,0.258,1,660,500,1,0.098,0.7394089207956239,FALSE,0.5496270542471705
14,313,1,540,2,0.258,1,540,500,0,0.218,0.7320148315876677,FALSE,0.5496999387065808
14,368,1,660,1,0.258,1,660,500,1,0.098,0.734694683271791,FALSE,0.5497712691990055
14,457,1,700,2,0.258,1,700,500,0,0.057999999999999996,0.727347736439073,FALSE,0.5498410811565123
14,601,1,540,2,0.258,1,540,500,0,0.218,0.7200742590746823,FALSE,0.5499094091005908
14,611,1,300,2,0.258,2,300,500,1,0.258,0.7228735164839354,FALSE,0.549976286670244
14,265,2,500,2,0.259,3,500,500,0,0.259,NA,empty,NA
14,424,1,540,2,0.26,1,540,500,0,0.22,0.715644781319096,FALSE,0.5501058209908742
14,108,1,500,2,0.261,3,500,500,0,0.261,NA,empty,NA
14,230,1,540,2,0.263,1,540,500,0,0.223,0.7084883335059051,FALSE,0.5502299365816223
14,484,2,620,2,0.263,2,500,620,1,0.263,0.711403450170846,FALSE,0.5502900378113481
14,617,2,620,2,0.263,2,500,620,1,0.263,0.7142894156691376,FALSE,0.5503488734113862
14,104,1,620,1,0.266,1,620,500,1,0.14600000000000002,0.7171465215124463,FALSE,0.5504064715450829
14,528,1,660,1,0.267,1,660,500,1,0.10700000000000001,0.7199750562973218,FALSE,0.5504628596830393
14,645,1,500,2,0.267,3,500,500,0,0.267,NA,empty,NA
14,233,2,700,2,0.27,2,500,700,1,0.27,0.7227753057343487,FALSE,0.5505721125095948
14,540,2,660,2,0.271,2,500,660,1,0.271,0.7255475526770052,FALSE,0.5506250288519999
14,283,1,300,2,0.273,2,300,500,1,0.273,0.7282920771502351,FALSE,0.5506768385428209
14,596,1,460,2,0.273,2,460,500,1,0.273,0.7310091563787328,FALSE,0.5507275658749531
14,165,1,700,1,0.274,1,700,500,1,0.07400000000000001,0.7336990648149454,FALSE,0.5507772345584092
14,212,2,340,1,0.275,1,500,340,1,0.11500000000000002,0.736362074166796,FALSE,0.5508258677364849
14,539,2,380,1,0.276,1,500,380,1,0.15600000000000003,0.738998453425128,FALSE,0.5508734880013788
14,393,2,620,2,0.278,2,500,620,1,0.278,0.7416084688908767,FALSE,0.5509201174092917
14,477,2,580,2,0.28,2,500,580,1,0.28,0.744192384201968,FALSE,0.5509657774950233
14,594,1,460,2,0.28,2,460,500,1,0.28,0.7467504603599483,FALSE,0.5510104892860904
14,120,2,700,2,0.281,2,500,700,1,0.281,0.7492829557563488,FALSE,0.551054273316383
14,189,1,420,2,0.281,2,420,500,1,0.281,0.7517901261987854,FALSE,0.5510971496393786
14,502,2,420,2,0.281,1,500,420,0,0.201,0.7442722249367976,FALSE,0.5511391378409316
14,489,2,660,2,0.284,2,500,660,1,0.284,0.7468295026874296,FALSE,0.5511802570516545
14,652,2,700,2,0.284,2,500,700,1,0.284,0.7493612076605554,FALSE,0.5512205259589078
14,469,2,500,2,0.286,3,500,500,0,0.286,NA,empty,NA
14,580,2,580,1,0.286,2,500,580,0,0.286,0.7418675955839498,FALSE,0.5512985854654967
14,243,2,460,2,0.287,1,500,460,0,0.24699999999999997,0.7344489196281103,FALSE,0.5513364113260046
14,23,2,420,2,0.288,1,500,420,0,0.20799999999999996,0.7271044304318293,FALSE,0.5513734574268547
14,77,2,580,2,0.289,2,500,580,1,0.289,0.7298333861275109,FALSE,0.5514097404062877
14,397,1,460,2,0.289,2,460,500,1,0.289,0.7325350522662358,FALSE,0.5514452765237967
14,302,1,340,2,0.29,2,340,500,1,0.29,0.7352097017435735,FALSE,0.551480081669762
14,654,2,580,2,0.29,2,500,580,1,0.29,0.7378576047261377,FALSE,0.5515141713747949
14,360,2,300,1,0.291,1,500,300,1,0.09099999999999997,0.7404790286788764,FALSE,0.5515475608188045
14,593,2,540,2,0.291,2,500,540,1,0.291,0.7430742383920876,FALSE,0.5515802648397972
14,183,1,380,2,0.296,2,380,500,1,0.296,0.7456434960081668,FALSE,0.5516122979424172
14,309,1,420,2,0.296,2,420,500,1,0.296,0.7481870610480852,FALSE,0.5516436743062381
14,34,2,540,2,0.297,2,500,540,1,0.297,0.7507051904376043,FALSE,0.5516744077938142
14,547,2,660,2,0.298,2,500,660,1,0.298,0.7531981385332283,FALSE,0.5517045119584999
14,548,2,620,2,0.298,2,500,620,1,0.298,0.755666157147896,FALSE,0.5517340000520452
14,213,2,500,1,0.299,3,500,500,0,0.299,NA,empty,NA
14,426,1,620,1,0.3,1,620,500,1,0.18,0.758109495576417,FALSE,0.5517911795687592
14,132,1,380,2,0.303,2,380,500,1,0.303,0.7605284006206529,FALSE,0.5518188960527828
14,616,1,540,1,0.303,1,540,500,1,0.263,0.7629231166144463,FALSE,0.5518460466011184
14,69,1,340,1,0.304,2,340,500,0,0.304,0.7552938854483019,FALSE,0.5518726430641128
14,446,2,460,1,0.304,1,500,460,1,0.264,0.7577409465938189,FALSE,0.5518986970317903
14,192,2,500,2,0.305,3,500,500,0,0.305,NA,empty,NA
14,321,2,380,1,0.305,1,500,380,1,0.185,0.7601635371278807,FALSE,0.5519492225768735
14,519,2,460,2,0.305,1,500,460,0,0.265,0.7525619017566019,FALSE,0.5519737160879165
14,288,2,460,2,0.306,1,500,460,0,0.266,0.7450362827390359,FALSE,0.5519977109825422
14,633,1,700,2,0.306,1,700,500,0,0.10599999999999998,0.7375859199116456,FALSE,0.5520212176392505
14,45,1,380,2,0.307,2,380,500,1,0.307,0.7402100607125291,FALSE,0.5520442462111358
14,384,1,500,2,0.307,3,500,500,0,0.307,NA,empty,NA
14,97,2,540,2,0.308,2,500,540,1,0.308,0.7428079601054038,FALSE,0.5520889086173622
14,74,2,620,2,0.309,2,500,620,1,0.309,0.7453798805043498,FALSE,0.5521105616777351
14,649,2,580,2,0.311,2,500,580,1,0.311,0.7479260816993063,FALSE,0.5521317751152356
14,442,2,380,1,0.312,1,500,380,1,0.192,0.7504468208823133,FALSE,0.5521525580324671
14,451,1,660,2,0.312,1,660,500,0,0.152,0.7429423526734902,FALSE,0.5521729193363203
14,174,2,420,1,0.313,1,500,420,1,0.23299999999999998,0.7455129291467553,FALSE,0.5521928677424791
14,659,1,500,2,0.313,3,500,500,0,0.313,NA,empty,NA
14,44,1,420,2,0.314,2,420,500,1,0.314,0.7480577998552878,FALSE,0.5522315597946457
14,347,1,660,2,0.314,1,660,500,0,0.154,0.7405772218567349,FALSE,0.5522503199549426
14,404,2,460,1,0.314,1,500,460,1,0.274,0.7431714496381676,FALSE,0.5522687002543543
14,526,1,460,2,0.314,2,460,500,1,0.314,0.7457397351417859,FALSE,0.5522867085161858
14,324,1,580,1,0.315,1,580,500,1,0.235,0.7482823377903681,FALSE,0.5523043523972545
14,536,2,620,2,0.319,2,500,620,1,0.319,0.7507995144124644,FALSE,0.5523216393916536
14,629,1,340,2,0.319,2,340,500,1,0.319,0.7532915192683397,FALSE,0.55233857683442
14,322,2,580,2,0.32,2,500,580,1,0.32,0.7557586040756563,FALSE,0.5523551719051131
14,330,1,620,2,0.32,1,620,500,0,0.2,0.7482010180348997,FALSE,0.5523714316313024
14,470,1,660,2,0.32,1,660,500,0,0.16,0.7407190078545507,FALSE,0.552387362891971
14,284,2,700,2,0.321,2,500,700,1,0.321,0.7433118177760052,FALSE,0.5524029724208335
14,42,2,580,2,0.322,2,500,580,1,0.322,0.7458786995982452,FALSE,0.5524182668095743
14,304,2,540,2,0.322,2,500,540,1,0.322,0.7484199126022627,FALSE,0.5524332525110054
14,475,2,700,2,0.322,2,500,700,1,0.322,0.7509357134762401,FALSE,0.5524479358421481
14,529,2,540,2,0.323,2,500,540,1,0.323,0.7534263563414777,FALSE,0.5524623229872396
14,638,1,580,1,0.323,1,580,500,1,0.243,0.7558920927780629,FALSE,0.5524764200006672
14,642,2,500,2,0.323,3,500,500,0,0.323,NA,empty,NA
14,319,1,580,1,0.324,1,580,500,1,0.244,0.7583331718502823,FALSE,0.552503767217941
14,648,1,380,2,0.324,2,380,500,1,0.324,0.7607498401317795,FALSE,0.5525170289067407
14,269,1,540,1,0.326,1,540,500,1,0.28600000000000003,0.7631423417304617,FALSE,0.5525300234391736
14,530,1,340,2,0.327,2,340,500,1,0.327,0.7655109183131571,FALSE,0.5525427562619812
14,447,1,620,1,0.329,1,620,500,1,0.20900000000000002,0.7678558091300255,FALSE,0.5525552327082415
14,558,2,340,1,0.329,1,500,340,1,0.169,0.7701772510387253,FALSE,0.552567457999846
14,587,2,460,1,0.329,1,500,460,1,0.28900000000000003,0.772475478528338,FALSE,0.5525794372499204
14,36,1,300,2,0.331,2,300,500,1,0.331,0.7747507237430546,FALSE,0.5525911754651871
14,436,2,620,2,0.331,2,500,620,1,0.331,0.7770032165056241,FALSE,0.552602677548273
14,153,2,620,2,0.332,2,500,620,1,0.332,0.7792331843405679,FALSE,0.5526139482999627
14,372,2,580,2,0.334,2,500,580,1,0.334,0.7814408524971622,FALSE,0.5526249924214008
14,116,2,500,2,0.335,3,500,500,0,0.335,NA,empty,NA
14,412,1,580,2,0.335,1,580,500,0,0.255,0.7736264439721906,FALSE,0.5526464190927494
14,28,2,700,2,0.336,2,500,700,1,0.336,0.7758901795324687,FALSE,0.5526568105658513
14,388,1,500,2,0.336,3,500,500,0,0.336,NA,empty,NA
14,52,2,660,2,0.337,2,500,660,1,0.337,0.7781312777371441,FALSE,0.5526769714068416
14,634,1,500,2,0.337,3,500,500,0,0.337,NA,empty,NA
14,613,2,540,2,0.338,2,500,540,1,0.338,0.7803499649597726,FALSE,0.552696330566925
14,334,2,500,2,0.339,3,500,500,0,0.339,NA,empty,NA
14,630,2,580,2,0.339,2,500,580,1,0.339,0.7825464653101749,FALSE,0.552714920204047
14,332,2,340,1,0.341,1,500,340,1,0.18100000000000002,0.7847210006570732,FALSE,0.5527239361405981
14,389,1,660,2,0.342,1,660,500,0,0.18200000000000002,0.7768737906505024,FALSE,0.5527327711642289
14,459,1,660,1,0.342,1,660,500,1,0.18200000000000002,0.7791050527439974,FALSE,0.5527414289347683
14,591,2,580,2,0.342,2,500,580,1,0.342,0.7813140022165574,FALSE,0.5527499130368212
14,386,2,420,2,0.343,1,500,420,0,0.263,0.7735008621943918,FALSE,0.5527582269813618
14,590,2,700,2,0.343,2,500,700,1,0.343,0.775765853572448,FALSE,0.5527663742072921
14,207,2,540,2,0.344,2,500,540,1,0.344,0.7780081950367235,FALSE,0.5527743580829648
14,191,2,500,1,0.345,3,500,500,0,0.345,NA,empty,NA
14,225,2,660,2,0.345,2,500,660,1,0.345,0.7802281130863562,FALSE,0.5527898489131076
14,355,2,700,2,0.345,2,500,700,1,0.345,0.7824258319554926,FALSE,0.5527973622647777
14,641,1,700,2,0.346,1,700,500,0,0.14599999999999996,0.7746015736359377,FALSE,0.5528047250634072
14,210,2,580,2,0.347,2,500,580,1,0.347,0.7768555578995784,FALSE,0.5528119403462937
14,91,1,540,2,0.348,1,540,500,0,0.308,0.7690870023205826,FALSE,0.5528190110886411
14,273,2,460,2,0.348,1,500,460,0,0.308,0.7613961322973768,FALSE,0.5528259402048614
14,488,2,300,1,0.348,1,500,300,1,0.14799999999999996,0.763782170974403,FALSE,0.5528327305498485
14,178,2,580,2,0.351,2,500,580,1,0.351,0.766144349264659,FALSE,0.5528393849202238
14,365,2,660,2,0.352,2,500,660,1,0.352,0.7684829057720124,FALSE,0.5528459060555545
14,214,1,500,2,0.355,3,500,500,0,0.355,NA,empty,NA
14,318,2,420,2,0.355,1,500,420,0,0.27499999999999997,0.7607980767142922,FALSE,0.5528585593012053
14,151,1,540,2,0.357,1,540,500,0,0.317,0.7531900959471493,FALSE,0.5528646966159856
14,305,2,300,1,0.358,1,500,300,1,0.15799999999999997,0.7556581949876777,FALSE,0.5528707111068976
14,565,1,380,2,0.359,2,380,500,1,0.359,0.758101613037801,FALSE,0.5528766052456031
14,573,1,580,2,0.359,1,580,500,0,0.27899999999999997,0.750520596907423,FALSE,0.552882381453482
14,173,2,340,1,0.36,1,500,340,1,0.19999999999999998,0.7530153909383488,FALSE,0.5528880421026774
14,653,2,620,2,0.36,2,500,620,1,0.36,0.7554852370289653,FALSE,0.5528935895171165
14,461,1,300,2,0.361,2,300,500,1,0.361,0.7579303846586757,FALSE,0.5528990259735123
14,14,1,380,2,0.363,2,380,500,1,0.363,0.7603510808120889,FALSE,0.5529043537023399
14,371,2,580,2,0.363,2,500,580,1,0.363,0.762747570003968,FALSE,0.552909574888796
14,646,2,340,1,0.363,1,500,340,1,0.20299999999999999,0.7651200943039284,FALSE,0.5529146916737341
14,292,1,460,2,0.365,2,460,500,1,0.365,0.7674688933608891,FALSE,0.552919706154582
14,101,2,500,2,0.366,3,500,500,0,0.366,NA,empty,NA
14,367,1,420,2,0.366,2,420,500,1,0.366,0.7697942044272802,FALSE,0.5529294363819535
14,625,1,580,1,0.368,1,580,500,1,0.288,0.7720962623830074,FALSE,0.5529341561141822
14,142,2,300,1,0.37,1,500,300,1,0.16999999999999998,0.7743752997591774,FALSE,0.5529387815154311
14,329,1,620,1,0.37,1,620,500,1,0.25,0.7766315467615856,FALSE,0.5529433144790785
14,438,2,420,1,0.371,1,500,420,1,0.291,0.7788652312939698,FALSE,0.5529477568601806
14,282,1,300,1,0.372,2,300,500,0,0.372,0.7710765789810301,FALSE,0.5529521104762591
14,431,2,620,2,0.374,2,500,620,1,0.374,0.7733658131912198,FALSE,0.552956377108074
14,143,1,620,1,0.375,1,620,500,1,0.255,0.7756321550593076,FALSE,0.5529605585003777
14,618,1,620,2,0.375,1,620,500,0,0.255,0.7678758335087145,FALSE,0.5529646563626553
14,295,2,580,2,0.376,2,500,580,1,0.376,0.7701970751736273,FALSE,0.5529686723698475
14,306,2,380,1,0.377,1,500,380,1,0.257,0.7724951044218911,FALSE,0.5529726081630594
14,428,2,660,2,0.378,2,500,660,1,0.378,0.7747701533776722,FALSE,0.5529764653502538
14,537,1,460,2,0.379,2,460,500,1,0.379,0.7770224518438955,FALSE,0.5529802455069303
14,496,1,460,2,0.381,2,460,500,1,0.381,0.7792522273254565,FALSE,0.5529839501767895
14,589,2,380,1,0.383,1,500,380,1,0.263,0.781459705052202,FALSE,0.5529875808723839
14,643,2,340,1,0.383,1,500,340,1,0.223,0.78364510800168,FALSE,0.5529911390757544
14,441,1,620,2,0.384,1,620,500,0,0.264,0.7758086569216631,FALSE,0.5529946262390544
14,568,2,420,1,0.384,1,500,420,1,0.304,0.7780505703524465,FALSE,0.5529980437851602
14,118,1,500,2,0.385,3,500,500,0,0.385,NA,empty,NA
14,139,1,380,1,0.386,2,380,500,0,0.386,0.770270064648922,FALSE,0.553004675574481
14,660,1,460,2,0.386,2,460,500,1,0.386,0.7725673640024328,FALSE,0.5530078925223796
14,297,2,700,2,0.387,2,500,700,1,0.387,0.7748416903624085,FALSE,0.5530110452635847
14,59,1,540,2,0.388,1,540,500,0,0.34800000000000003,0.7670932734587844,FALSE,0.5530141350833064
14,274,2,380,1,0.388,1,500,380,1,0.268,0.7694223407241966,FALSE,0.5530171632408818
14,73,1,460,2,0.389,2,460,500,1,0.389,0.7717281173169546,FALSE,0.5530201309703013
14,137,1,620,1,0.389,1,620,500,1,0.269,0.7740108361437851,FALSE,0.5530230394807254
14,331,2,700,2,0.389,2,500,700,1,0.389,0.7762707277823472,FALSE,0.5530258899569884
14,390,1,620,2,0.389,1,620,500,0,0.269,0.7685080205045237,FALSE,0.5530286835600942
14,95,2,380,1,0.391,1,500,380,1,0.271,0.7708229402994785,FALSE,0.5530314214276997
14,300,2,660,2,0.391,2,500,660,1,0.391,0.7731147108964838,FALSE,0.5530341046745894
14,550,1,540,2,0.391,1,540,500,0,0.35100000000000003,0.7653835637875189,FALSE,0.5530367343931398
14,345,1,620,2,0.392,1,620,500,0,0.272,0.7577297281496437,FALSE,0.5530393116537743
14,157,1,340,2,0.393,2,340,500,1,0.393,0.7601524308681472,FALSE,0.5530418375054084
14,571,1,620,1,0.393,1,620,500,1,0.273,0.7625509065594658,FALSE,0.553044312975886
14,602,2,380,1,0.393,1,500,380,1,0.273,0.7649253974938711,FALSE,0.5530467390724064
14,452,1,420,1,0.394,2,420,500,0,0.394,0.7572761435189324,FALSE,0.5530491167819435
14,583,1,460,2,0.394,2,460,500,1,0.394,0.759703382083743,FALSE,0.5530514470716542
14,637,2,700,2,0.394,2,500,700,1,0.394,0.7621063482629056,FALSE,0.5530537308892809
14,440,2,340,1,0.395,1,500,340,1,0.23500000000000001,0.7644852847802766,FALSE,0.5530559691635438
14,134,2,340,1,0.396,1,500,340,1,0.23600000000000002,0.7668404319324738,FALSE,0.5530581628045266
14,258,2,500,2,0.396,3,500,500,0,0.396,NA,empty,NA
14,599,2,540,1,0.396,2,500,540,0,0.396,0.7591720276131491,FALSE,0.5530624197360544
14,135,2,380,1,0.397,1,500,380,1,0.277,0.7615803073370175,FALSE,0.5530644847569365
14,352,2,500,2,0.397,3,500,500,0,0.397,NA,empty,NA
14,543,2,300,1,0.397,1,500,300,1,0.197,0.7639645042636474,FALSE,0.5530684921054303
14,307,2,300,1,0.399,1,500,300,1,0.199,0.7663248592210109,FALSE,0.5530704360613578
14,403,2,500,2,0.399,3,500,500,0,0.399,NA,empty,NA
14,585,1,540,1,0.4,1,540,500,1,0.36000000000000004,0.7686616106288008,FALSE,0.5530742084856966
14,64,2,340,1,0.402,1,500,340,1,0.24200000000000002,0.7709749945225127,FALSE,0.5530760384864597
14,140,1,460,2,0.402,2,460,500,1,0.402,0.7732652445772876,FALSE,0.5530778320089844
14,257,1,380,2,0.402,2,380,500,1,0.402,0.7755325921315147,FALSE,0.553079589781606
14,86,2,620,2,0.403,2,500,620,1,0.403,0.7777772662101996,FALSE,0.5530813125180702
14,562,1,420,2,0.403,2,420,500,1,0.403,0.7799994935480976,FALSE,0.5530830009178276
14,2,2,300,1,0.404,1,500,300,1,0.20400000000000001,0.7821994986126166,FALSE,0.5530846556663211
14,557,2,340,1,0.404,1,500,340,1,0.24400000000000002,0.7843775036264905,FALSE,0.5530862774352692
14,5,2,540,2,0.408,2,500,540,1,0.408,0.7865337285902256,FALSE,0.5530878668829411
14,16,2,540,2,0.409,2,500,540,1,0.409,0.7886683913043234,FALSE,0.5530894246544288
14,270,2,340,1,0.409,1,500,340,1,0.24899999999999997,0.7907817073912802,FALSE,0.5530909513819118
14,223,1,700,1,0.41,1,700,500,1,0.20999999999999996,0.7928738903173673,FALSE,0.553092447684917
14,8,2,580,2,0.411,2,500,580,1,0.411,0.7949451514141936,FALSE,0.5530939141705739
14,471,1,660,1,0.411,1,660,500,1,0.251,0.7969956999000517,FALSE,0.5530953514338629
14,43,1,380,2,0.412,2,380,500,1,0.412,0.7990257429010512,FALSE,0.5530967600578612
14,162,1,700,2,0.412,1,700,500,0,0.21199999999999997,0.7910354854720407,FALSE,0.5530981406139811
14,421,2,460,2,0.412,1,500,460,0,0.372,0.7831251306173203,FALSE,0.5530994936622049
14,604,1,420,2,0.413,2,420,500,1,0.413,0.785293879311147,FALSE,0.5531008197513146
14,67,2,500,2,0.414,3,500,500,0,0.414,NA,empty,NA
14,359,1,500,1,0.414,3,500,500,0,0.414,NA,empty,NA
14,644,2,620,2,0.414,2,500,620,1,0.414,0.7874409405180356,FALSE,0.5531046415884732
14,556,1,620,1,0.415,1,620,500,1,0.295,0.7895665311128552,FALSE,0.5531058651127275
14,350,2,660,2,0.417,2,500,660,1,0.417,0.7916708658017267,FALSE,0.5531070642614966
14,511,2,660,1,0.418,2,500,660,0,0.418,0.7837541571437094,FALSE,0.553108239520932
14,348,2,580,2,0.419,2,500,580,1,0.419,0.7859166155722723,FALSE,0.5531093913674684
14,380,2,340,2,0.419,1,500,340,0,0.259,0.7780574494165496,FALSE,0.5531105202680185
14,501,1,380,2,0.419,2,380,500,1,0.419,0.7802768749223842,FALSE,0.5531116266801642
14,117,2,540,2,0.42,2,500,540,1,0.42,0.7824741061731604,FALSE,0.5531127110523435
14,20,2,380,1,0.422,1,500,380,1,0.302,0.7846493651114288,FALSE,0.5531137738240343
14,107,1,420,1,0.422,2,420,500,0,0.422,0.7768028714603145,FALSE,0.553114815425934
14,9,1,700,1,0.423,1,700,500,1,0.22299999999999998,0.7790348427457113,FALSE,0.5531158362801358
14,234,2,660,2,0.423,2,500,660,1,0.423,0.7812444943182543,FALSE,0.553116836800301
14,541,2,460,2,0.424,1,500,460,0,0.384,0.7734320493750717,FALSE,0.5531178173918279
14,635,2,660,2,0.424,2,500,660,1,0.424,0.7756977288813209,FALSE,0.5531187784520182
14,326,2,420,1,0.425,1,500,420,1,0.345,0.7779407515925078,FALSE,0.5531197203702384
14,507,1,380,2,0.425,2,380,500,1,0.425,0.7801613440765827,FALSE,0.5531206435280795
14,187,1,460,2,0.426,2,460,500,1,0.426,0.7823597306358169,FALSE,0.5531215482995124
14,277,1,540,2,0.426,1,540,500,0,0.386,0.7745361333294587,FALSE,0.5531224350510409
14,405,2,380,1,0.426,1,500,380,1,0.306,0.7767907719961641,FALSE,0.5531233041418508
14,285,2,340,1,0.428,1,500,340,1,0.268,0.7790228642762025,FALSE,0.5531241559239574
14,333,1,620,1,0.428,1,620,500,1,0.308,0.7812326356334405,FALSE,0.5531249907423478
14,448,1,460,1,0.428,2,460,500,0,0.428,0.773420309277106,FALSE,0.553125808935123
14,559,1,540,1,0.428,1,540,500,1,0.388,0.775686106184335,FALSE,0.5531266108336347
14,620,2,380,1,0.428,1,500,380,1,0.308,0.7779292451224916,FALSE,0.5531273967626211
14,87,2,420,1,0.429,1,500,420,1,0.349,0.7801499526712667,FALSE,0.5531281670403392
14,4,1,700,2,0.431,1,700,500,0,0.23099999999999998,0.772348453144554,FALSE,0.5531289219786941
14,387,1,540,2,0.431,1,540,500,0,0.391,0.7646249686131085,FALSE,0.5531296618833667
14,369,2,380,1,0.432,1,500,380,1,0.312,0.7669787189269773,FALSE,0.5531303870539377
14,398,2,500,2,0.432,3,500,500,0,0.432,NA,empty,NA
14,349,2,340,1,0.433,1,500,340,1,0.273,0.7693089317377075,FALSE,0.553131794361329
14,98,2,380,1,0.434,1,500,380,1,0.314,0.7716158424203304,FALSE,0.5531324770678976
14,200,1,660,2,0.434,1,660,500,0,0.274,0.7638996839961272,FALSE,0.5531331461800935
14,221,2,660,2,0.434,2,500,660,1,0.434,0.7662606871561659,FALSE,0.5531338019687805
14,26,1,540,2,0.435,1,540,500,0,0.395,0.7585980802846043,FALSE,0.5531344446994189
14,453,2,420,2,0.435,1,500,420,0,0.355,0.7510120994817583,FALSE,0.5531350746321734
14,391,2,460,1,0.436,1,500,460,1,0.396,0.7535019784869407,FALSE,0.5531356920220196
14,29,2,460,2,0.437,1,500,460,0,0.397,0.7459669587020713,FALSE,0.5531362971188472
14,96,1,580,2,0.44,1,580,500,0,0.36,0.7385072891150506,FALSE,0.5531368901675616
14,383,2,340,1,0.44,1,500,340,1,0.28,0.7411222162239001,FALSE,0.5531374714081841
14,409,2,420,1,0.44,1,500,420,1,0.36,0.7437109940616611,FALSE,0.553138041075949
14,38,1,580,2,0.443,1,580,500,0,0.363,0.7362738841210444,FALSE,0.5531385994013993
14,513,2,420,1,0.443,1,500,420,1,0.363,0.738911145279834,FALSE,0.5531391466104809
14,503,2,300,1,0.444,1,500,300,1,0.244,0.7415220338270357,FALSE,0.5531396829246339
14,53,1,660,1,0.446,1,660,500,1,0.28600000000000003,0.7441068134887654,FALSE,0.5531402085608831
